instance	Gamma	objval	objbound	gap	n_iterations	avg_iteration	runtime
j1022_3	0	20.000	20.000	0.000	1	0.225	0.330
j1022_4	0	13.000	13.000	0.000	1	0.197	0.306
j1022_5	0	12.000	12.000	0.000	1	0.173	0.286
j1022_6	0	16.000	16.000	0.000	1	0.175	0.288
j1022_7	0	8.000	8.000	0.000	1	0.147	0.261
j1022_8	0	17.000	17.000	0.000	1	0.245	0.365
j1022_9	0	18.000	18.000	0.000	1	0.194	0.328
j1022_10	0	16.000	16.000	0.000	1	0.167	0.275
j1023_1	0	13.000	13.000	0.000	1	0.293	0.400
j1023_2	0	15.000	15.000	0.000	1	0.203	0.316
j1023_3	0	16.000	16.000	0.000	1	0.226	0.338
j1023_4	0	16.000	16.000	0.000	1	0.199	0.313
j1023_5	0	14.000	14.000	0.000	1	0.264	0.373
j1023_6	0	18.000	18.000	0.000	1	0.323	0.440
j1023_8	0	18.000	18.000	0.000	1	0.208	0.340
j1023_9	0	11.000	11.000	0.000	1	0.208	0.316
j1023_10	0	15.000	15.000	0.000	1	0.152	0.258
j1024_1	0	8.000	8.000	0.000	1	0.171	0.283
j1024_2	0	14.000	14.000	0.000	1	0.164	0.288
j1024_3	0	10.000	10.000	0.000	1	0.207	0.323
j1024_4	0	15.000	15.000	0.000	1	0.233	0.343
j1024_5	0	14.000	14.000	0.000	1	0.167	0.280
j1024_6	0	16.000	16.000	0.000	1	0.221	0.352
j1024_7	0	17.000	17.000	0.000	1	0.163	0.274
j1024_8	0	25.000	25.000	0.000	1	0.251	0.363
j1024_9	0	10.000	10.000	0.000	1	0.220	0.352
j1024_10	0	15.000	15.000	0.000	1	0.236	0.371
j1026_1	0	14.000	14.000	0.000	1	0.124	0.251
j1026_2	0	11.000	11.000	0.000	1	0.192	0.303
j1026_3	0	16.000	16.000	0.000	1	0.183	0.310
j1026_4	0	14.000	14.000	0.000	1	0.194	0.315
j1026_5	0	17.000	17.000	0.000	1	0.193	0.307
j1026_6	0	18.000	18.000	0.000	1	0.164	0.280
j1026_7	0	14.000	14.000	0.000	1	0.148	0.268
j1026_8	0	15.000	15.000	0.000	1	0.136	0.245
j1026_9	0	11.000	11.000	0.000	1	0.132	0.245
j1026_10	0	15.000	15.000	0.000	1	0.158	0.269
j1027_1	0	15.000	15.000	0.000	1	0.144	0.268
j1027_2	0	12.000	12.000	0.000	1	0.142	0.259
j1027_3	0	15.000	15.000	0.000	1	0.123	0.245
j1027_4	0	15.000	15.000	0.000	1	0.250	0.370
j1027_5	0	16.000	16.000	0.000	1	0.147	0.261
j1027_6	0	14.000	14.000	0.000	1	0.204	0.321
j1027_7	0	10.000	10.000	0.000	1	0.122	0.234
j1027_8	0	12.000	12.000	0.000	1	0.186	0.295
j1027_9	0	15.000	15.000	0.000	1	0.154	0.290
j1027_10	0	14.000	14.000	0.000	1	0.150	0.258
j1028_1	0	19.000	19.000	0.000	1	0.204	0.317
j1028_2	0	24.000	24.000	0.000	1	0.233	0.346
j1028_3	0	20.000	20.000	0.000	1	0.183	0.300
j1028_4	0	16.000	16.000	0.000	1	0.234	0.347
j1028_5	0	18.000	18.000	0.000	1	0.166	0.285
j1028_6	0	9.000	9.000	0.000	1	0.180	0.294
j1028_7	0	15.000	15.000	0.000	1	0.129	0.244
j1028_8	0	16.000	16.000	0.000	1	0.151	0.263
j1028_9	0	12.000	12.000	0.000	1	0.160	0.271
j1028_10	0	18.000	18.000	0.000	1	0.161	0.274
j1029_1	0	15.000	15.000	0.000	1	0.151	0.264
j1029_2	0	13.000	13.000	0.000	1	0.173	0.288
j1029_3	0	16.000	16.000	0.000	1	0.126	0.238
j1029_4	0	17.000	17.000	0.000	1	0.176	0.311
j1029_5	0	17.000	17.000	0.000	1	0.190	0.302
j1029_6	0	16.000	16.000	0.000	1	0.141	0.254
j1029_7	0	14.000	14.000	0.000	1	0.163	0.282
j1029_8	0	10.000	10.000	0.000	1	0.185	0.294
j1029_9	0	14.000	14.000	0.000	1	0.175	0.285
j1029_10	0	16.000	16.000	0.000	1	0.200	0.316
j1030_1	0	15.000	15.000	0.000	1	0.150	0.265
j1030_2	0	11.000	11.000	0.000	1	0.173	0.306
j1030_3	0	17.000	17.000	0.000	1	0.206	0.318
j1030_4	0	12.000	12.000	0.000	1	0.143	0.257
j1030_5	0	24.000	24.000	0.000	1	0.254	0.367
